Weight_dn27.1,Weight_dn27.2,Weight_dn27.3,Weight_un27.1,Weight_un27.2,Weight_un27.3,Weight_dp27.1,Weight_dp27.2,Weight_dp27.3,Weight_up27.1,Weight_up27.2,Weight_up27.3
1.38,1.34,1.18,1.43,1.81,1.99,1.49,1.93,1.99,0.68,0.8,0.52
1.38,1.34,1.18,1.43,1.82,1.99,1.49,1.93,1.99,0.68,0.8,0.52
1.39,1.34,1.18,1.43,1.82,1.99,1.49,1.93,1.99,0.68,0.8,0.52
1.4,1.34,1.18,1.44,1.82,1.99,1.49,1.93,1.99,0.68,0.8,0.52
1.41,1.34,1.18,1.44,1.82,2.0,1.5,1.93,2.0,0.68,0.8,0.53
1.42,1.34,1.18,1.44,1.82,2.0,1.5,1.93,1.99,0.68,0.8,0.53
1.41,1.33,1.18,1.44,1.82,2.0,1.5,1.93,2.0,0.68,0.8,0.53
1.41,1.33,1.18,1.44,1.82,2.0,1.5,1.93,2.01,0.68,0.8,0.53
1.41,1.33,1.18,1.45,1.83,2.0,1.5,1.93,2.01,0.68,0.8,0.53
1.41,1.33,1.18,1.45,1.83,2.0,1.5,1.94,2.01,0.68,0.8,0.53
1.41,1.33,1.17,1.46,1.83,2.0,1.5,1.94,2.01,0.68,0.8,0.53
1.41,1.33,1.17,1.46,1.83,2.01,1.5,1.94,2.01,0.68,0.8,0.53
1.41,1.33,1.17,1.46,1.83,2.01,1.5,1.94,2.01,0.68,0.8,0.53
1.41,1.33,1.17,1.46,1.83,2.01,1.5,1.94,2.01,0.68,0.8,0.52
1.41,1.33,1.17,1.46,1.83,2.01,1.5,1.94,2.02,0.68,0.8,0.52
1.41,1.33,1.17,1.47,1.83,2.01,1.5,1.94,2.02,0.68,0.81,0.53
1.41,1.33,1.17,1.47,1.84,2.01,1.51,1.94,2.01,0.68,0.81,0.53
1.41,1.33,1.17,1.47,1.84,2.01,1.51,1.94,2.02,0.68,0.81,0.52
1.41,1.33,1.17,1.47,1.84,2.01,1.51,1.94,2.02,0.68,0.81,0.52
1.41,1.33,1.17,1.47,1.84,2.02,1.51,1.94,2.02,0.69,0.81,0.53
1.41,1.32,1.17,1.47,1.84,2.02,1.52,1.94,2.02,0.68,0.81,0.53
1.41,1.32,1.17,1.47,1.84,2.02,1.99,1.94,2.02,0.69,0.81,0.53
1.41,1.32,1.17,1.48,1.84,2.02,3.32,1.94,2.02,0.69,0.81,0.53
1.41,1.32,1.17,1.48,1.84,2.02,3.76,1.94,2.02,0.69,0.81,0.52
1.41,1.32,1.17,1.48,1.84,2.02,3.75,1.94,2.02,0.69,0.81,0.52
1.4,1.32,1.16,1.48,1.85,2.02,3.74,1.94,2.02,0.69,0.81,0.53
1.4,1.36,1.16,1.48,1.85,2.02,3.72,1.94,2.02,0.69,0.81,0.52
1.4,1.69,1.16,1.48,1.85,2.02,3.72,1.94,2.02,0.69,0.81,0.52
1.4,2.16,1.16,1.48,1.85,2.07,3.72,1.94,2.02,0.69,0.81,0.52
1.4,2.23,1.16,1.49,1.85,2.65,3.71,1.94,2.02,0.69,0.81,0.53
1.4,2.16,1.16,1.49,1.85,3.7,3.56,1.94,2.02,0.69,0.81,0.53
1.4,2.08,1.69,1.49,1.85,4.08,3.25,1.94,2.02,0.69,0.81,0.53
1.4,2.07,2.12,1.49,1.85,4.08,3.28,1.95,2.02,0.69,0.81,0.53
1.4,2.08,2.16,1.49,1.86,3.76,3.31,2.02,2.02,0.69,0.81,0.53
1.4,2.08,2.12,1.49,2.05,3.73,3.32,2.96,2.02,0.69,0.81,0.53
1.4,2.09,2.03,1.49,2.95,3.76,3.33,4.1,2.02,0.69,0.81,0.53
1.4,2.09,1.96,1.5,3.76,3.8,3.33,4.24,2.02,0.69,0.81,0.53
1.4,2.12,1.96,1.5,3.89,3.82,3.34,4.24,2.02,0.69,0.81,0.53
1.4,2.12,1.97,1.5,3.86,3.84,3.34,4.22,2.02,0.69,0.81,0.52
1.4,2.11,1.97,1.64,3.68,3.91,3.34,4.2,2.02,0.69,0.81,0.52
1.4,2.11,1.99,2.44,3.56,3.96,3.35,4.19,2.02,0.69,0.81,0.52
1.39,2.1,2.01,3.32,3.61,3.95,3.35,4.2,2.02,0.69,0.81,0.52
1.39,2.1,2.01,3.52,3.63,3.93,3.36,4.19,2.02,0.69,0.81,0.53
1.39,2.1,1.99,3.32,3.65,3.92,3.36,4.11,2.02,0.69,0.81,0.53
1.39,2.1,1.98,3.2,3.7,3.92,3.36,3.91,2.02,0.69,0.81,0.53
1.39,2.1,1.98,3.21,3.78,3.93,3.36,3.79,2.02,0.7,0.81,0.53
1.39,2.1,1.97,3.25,3.8,3.93,3.37,3.78,2.02,1.1,0.81,0.53
1.39,2.1,1.97,3.28,3.78,3.93,3.37,3.8,2.02,1.16,0.81,0.53
1.39,2.1,1.97,3.31,3.77,3.93,3.37,3.81,2.02,1.16,0.81,0.53
1.39,2.1,1.96,3.39,3.76,3.94,3.38,3.82,2.02,1.15,0.81,0.53
1.39,2.1,1.96,3.45,3.77,3.94,3.38,3.82,2.02,1.14,0.81,0.52
1.39,2.1,1.96,3.44,3.77,3.94,3.38,3.82,2.02,1.14,0.81,0.52
1.39,2.1,1.96,3.44,3.78,3.95,3.38,3.82,2.02,1.14,0.81,0.53
1.39,2.1,1.95,3.44,3.78,3.95,3.38,3.83,2.02,1.14,0.81,0.53
1.39,2.1,1.95,3.44,3.78,3.95,3.38,3.83,2.02,1.13,0.81,0.52
1.38,2.1,1.95,3.45,3.78,3.95,3.39,3.84,2.02,1.05,0.81,0.53
1.38,2.1,1.95,3.46,3.79,3.95,3.39,3.85,2.02,1.04,0.81,0.53
1.38,2.1,1.94,3.46,3.79,3.95,3.39,3.85,2.03,1.04,0.81,0.52
1.38,2.1,1.94,3.47,3.79,3.96,3.39,3.85,2.03,1.05,0.81,0.52
1.38,2.1,1.94,3.47,3.8,3.96,3.4,3.85,2.02,1.05,0.81,0.52
1.38,2.1,1.94,3.48,3.8,3.96,3.4,3.86,2.03,1.05,0.81,0.53
1.38,2.1,1.94,3.48,3.8,3.97,3.4,3.86,2.02,1.05,0.81,0.53
1.38,2.1,1.94,3.49,3.8,3.97,3.4,3.86,2.02,1.05,0.87,0.53
1.38,2.1,1.94,3.49,3.8,3.97,3.4,3.86,2.03,1.05,1.1,0.53
1.38,2.1,1.93,3.5,3.8,3.97,3.4,3.86,2.03,1.05,1.2,0.53
1.38,2.1,1.93,3.5,3.81,3.97,3.4,3.86,2.03,1.06,1.2,0.53
1.38,2.09,1.93,3.5,3.81,3.97,3.41,3.87,2.03,1.06,1.2,0.54
1.38,2.09,1.93,3.51,3.81,3.97,3.41,3.87,2.03,1.06,1.19,0.75
1.38,2.09,1.93,3.51,3.81,3.97,3.41,3.87,2.03,1.06,1.19,1.01
1.38,2.09,1.93,3.52,3.81,3.97,3.41,3.87,2.03,1.06,1.16,1.03
1.38,2.09,1.93,3.52,3.82,3.98,3.41,3.87,2.03,1.06,1.1,1.02
1.38,2.09,1.93,3.52,3.82,3.98,3.41,3.87,2.03,1.06,1.08,1.02
1.37,2.08,1.93,3.52,3.82,3.98,3.42,3.87,2.03,1.06,1.08,1.01
1.37,2.08,1.93,3.53,3.82,3.98,3.42,3.87,2.03,1.06,1.08,1.01
1.37,2.08,1.92,3.53,3.82,3.98,3.44,3.88,2.03,1.06,1.09,1.01
1.37,2.08,1.92,3.53,3.82,3.98,3.44,3.88,2.03,1.06,1.09,1.01
1.37,2.08,1.92,3.53,3.83,3.99,3.44,3.88,2.03,1.06,1.09,0.98
1.47,2.08,1.92,3.54,3.83,3.99,3.44,3.88,2.03,1.06,1.09,0.93
1.97,2.08,1.92,3.54,3.83,3.99,3.44,3.88,2.03,1.06,1.09,0.91
2.38,2.07,1.92,3.54,3.83,3.99,3.44,3.88,2.03,1.06,1.1,0.91
2.39,2.07,1.92,3.54,3.83,3.99,3.45,3.88,2.03,1.06,1.1,0.91
2.26,2.07,1.92,3.55,3.83,3.99,3.45,3.88,2.03,1.06,1.1,0.91
2.19,2.07,1.92,3.55,3.83,3.99,3.45,3.89,2.03,1.06,1.1,0.92
2.19,2.07,1.92,3.55,3.83,3.99,3.45,3.89,2.03,1.06,1.1,0.92
2.2,2.07,1.92,3.55,3.83,3.99,3.45,3.89,2.03,1.06,1.1,0.92
2.2,2.07,1.92,3.55,3.83,3.99,3.45,3.89,2.03,1.06,1.1,0.92
2.2,2.07,1.92,3.56,3.84,4.0,3.45,3.89,2.03,1.06,1.1,0.92
2.21,2.06,1.92,3.56,3.84,4.0,3.45,3.89,2.03,1.06,1.1,0.92
2.22,2.06,1.92,3.56,3.84,4.0,3.46,3.89,2.03,1.06,1.1,0.92
2.22,2.06,1.91,3.56,3.84,4.0,3.46,3.89,2.03,1.06,1.1,0.92
2.21,2.06,1.91,3.56,3.84,4.0,3.46,3.89,2.03,1.06,1.1,0.92
2.2,2.06,1.91,3.57,3.84,4.0,3.46,3.89,2.03,1.06,1.1,0.92
2.2,2.06,1.91,3.57,3.84,4.0,3.46,3.89,2.03,1.07,1.1,0.92
2.19,2.06,1.91,3.57,3.84,4.0,3.46,3.9,2.03,1.07,1.1,0.92
2.19,2.06,1.91,3.57,3.84,4.0,3.46,3.9,2.03,1.07,1.1,0.92
2.19,2.06,1.91,3.57,3.84,4.0,3.46,3.9,2.03,1.07,1.11,0.92
2.19,2.05,1.91,3.57,3.84,4.0,3.46,3.9,2.03,1.07,1.11,0.92
2.18,2.05,1.91,3.58,3.84,4.01,3.46,3.9,2.03,1.07,1.11,0.92
2.18,2.05,1.91,3.58,3.85,4.01,3.5,3.9,2.03,1.07,1.11,0.92
2.18,2.06,1.91,3.58,3.85,4.01,4.27,3.9,2.03,1.07,1.11,0.92
2.18,2.23,1.91,3.58,3.85,4.01,5.74,3.9,2.03,1.07,1.11,0.92
2.18,2.62,1.92,3.58,3.85,4.01,5.74,3.9,2.03,1.07,1.11,0.92
2.17,2.81,2.08,3.58,3.85,4.01,5.72,3.9,2.03,1.07,1.11,0.92
2.17,2.81,2.46,3.59,3.85,4.02,5.71,3.9,2.03,1.07,1.11,0.92
2.17,2.78,2.67,3.59,3.91,4.2,5.7,3.9,2.03,1.07,1.11,0.92
2.17,2.72,2.68,3.59,4.31,4.81,5.71,3.9,2.03,1.07,1.11,0.92
2.17,2.69,2.66,3.59,4.87,5.13,5.7,3.91,2.03,1.07,1.11,0.93
2.17,2.7,2.6,3.59,5.09,5.18,5.59,3.91,2.03,1.07,1.11,0.93
2.16,2.7,2.57,3.6,5.11,5.18,5.37,3.91,2.03,1.07,1.11,0.93
2.16,2.71,2.58,3.6,5.07,5.07,5.33,3.91,2.03,1.07,1.11,0.93
2.16,2.72,2.59,3.6,4.86,4.95,5.33,3.91,2.03,1.07,1.11,0.93
2.16,2.74,2.59,3.6,4.88,4.97,5.34,3.92,2.03,1.07,1.11,0.93
2.16,2.75,2.59,3.6,4.91,5.0,5.34,3.92,2.03,1.07,1.11,0.93
2.16,2.74,2.61,3.61,4.93,5.02,5.35,3.92,2.03,1.07,1.11,0.93
2.16,2.73,2.63,3.66,4.95,5.06,5.35,3.92,2.03,1.07,1.11,0.93
2.16,2.72,2.63,4.05,5.01,5.14,5.36,3.92,3.67,1.07,1.11,0.93
2.16,2.72,2.62,4.66,5.09,5.18,5.37,3.98,4.33,1.07,1.11,0.93
2.16,2.72,2.61,4.9,5.1,5.17,5.37,6.2,4.34,1.07,1.11,0.93
2.15,2.72,2.62,4.93,5.08,5.16,5.38,6.37,4.33,1.07,1.11,0.93
2.15,2.72,2.62,4.89,5.07,5.16,5.39,6.35,4.31,1.07,1.11,0.93
2.15,2.72,2.62,4.7,5.06,5.13,5.4,6.32,4.29,1.07,1.11,0.93
2.15,2.72,2.62,4.72,5.04,5.11,5.4,6.3,4.28,1.07,1.11,0.93
2.15,2.71,2.63,4.75,5.03,5.12,5.41,6.3,4.28,1.07,1.11,0.93
2.15,2.71,2.63,4.77,5.04,5.12,5.41,6.28,4.27,1.08,1.11,0.93
2.15,2.71,2.64,4.79,5.04,5.13,5.41,6.1,3.94,1.07,1.12,0.93
2.15,2.71,2.64,4.84,5.05,5.14,5.41,5.85,3.83,1.08,1.12,0.93
2.15,2.71,2.64,4.91,5.06,5.15,5.42,5.81,3.83,1.08,1.11,0.93
2.15,2.71,2.64,4.93,5.07,5.15,5.42,5.82,3.84,1.08,1.11,0.93
2.15,2.71,2.63,4.92,5.07,5.16,5.43,5.84,3.84,1.08,1.12,0.93
2.14,2.71,2.63,4.91,5.08,5.16,5.43,5.85,3.84,1.08,1.12,0.92
2.14,2.71,2.63,4.91,5.08,5.16,5.43,5.85,3.85,1.08,1.12,0.92
2.14,2.71,2.63,4.91,5.08,5.17,5.43,5.85,3.85,1.08,1.12,0.93
2.14,2.7,2.63,4.9,5.09,5.17,5.43,5.87,3.85,1.08,1.12,0.93
2.14,2.7,2.62,4.9,5.09,5.17,5.43,5.87,3.85,1.08,1.12,0.93
2.14,2.7,2.62,4.9,5.09,5.17,5.44,5.88,3.86,1.08,1.12,0.93
2.14,2.7,2.62,4.91,5.09,5.18,5.44,5.88,3.86,1.08,1.12,0.93
2.14,2.7,2.62,4.91,5.09,5.18,5.44,5.88,3.86,1.08,1.12,0.93
2.14,2.7,2.62,4.91,5.1,5.18,5.45,5.88,3.86,1.08,1.12,0.93
2.14,2.7,2.61,4.92,5.1,5.18,5.45,5.89,3.86,1.08,1.12,0.93
2.14,2.7,2.61,4.92,5.1,5.19,5.45,5.89,3.87,1.08,1.12,0.93
2.14,2.7,2.61,4.93,5.1,5.19,5.45,5.89,3.87,1.08,1.12,0.93
2.14,2.7,2.61,4.93,5.1,5.19,5.45,5.89,3.87,1.08,1.12,0.93
2.14,2.7,2.61,4.93,5.1,5.19,5.45,5.9,3.87,1.08,1.12,0.93
2.14,2.7,2.6,4.94,5.11,5.19,5.46,5.9,3.87,1.08,1.12,0.93
2.14,2.7,2.6,4.94,5.11,5.19,5.46,5.9,3.87,1.08,1.12,0.93
2.14,2.7,2.6,4.94,5.11,5.19,5.46,5.9,3.88,1.08,1.13,0.93
2.14,2.7,2.6,4.95,5.11,5.2,5.46,5.9,3.88,1.08,1.13,0.93
2.14,2.7,2.6,4.95,5.11,5.2,5.46,5.91,3.88,1.08,1.13,0.93
2.14,2.7,2.6,4.95,5.11,5.2,5.46,5.91,3.88,1.08,1.13,1.01
2.14,2.7,2.6,4.95,5.11,5.2,5.47,5.91,3.88,1.08,1.13,1.29
2.42,2.7,2.6,4.96,5.12,5.2,5.47,5.91,3.89,1.08,1.13,1.39
2.84,2.7,2.59,4.96,5.12,5.2,5.47,5.91,3.89,1.08,1.13,1.39
2.98,2.7,2.59,4.96,5.12,5.2,5.47,5.91,3.89,1.08,1.13,1.38
2.95,2.7,2.59,4.96,5.12,5.2,5.47,5.91,3.89,1.1,1.13,1.38
2.9,2.7,2.59,4.96,5.12,5.21,5.48,5.92,3.89,1.29,1.13,1.38
2.85,2.7,2.59,4.97,5.12,5.21,5.48,5.92,3.9,1.44,1.13,1.38
2.83,2.7,2.59,4.97,5.12,5.21,5.48,5.92,3.91,1.44,1.13,1.33
2.83,2.7,2.59,4.97,5.12,5.21,5.48,5.92,3.91,1.44,1.13,1.27
2.84,2.71,2.58,4.97,5.12,5.21,5.48,5.92,3.91,1.43,1.14,1.26
2.84,2.71,2.58,4.97,5.13,5.21,5.48,5.92,3.91,1.43,1.3,1.27
2.84,2.71,2.58,4.97,5.13,5.21,5.49,5.92,3.91,1.41,1.59,1.27
2.86,2.71,2.58,4.98,5.13,5.21,5.5,5.93,3.91,1.35,1.64,1.27
2.87,2.71,2.58,4.98,5.13,5.21,5.5,5.93,3.91,1.33,1.62,1.27
2.86,2.71,2.58,4.98,5.13,5.22,5.5,5.93,3.91,1.33,1.62,1.28
2.85,2.71,2.58,4.98,5.13,5.22,5.51,5.93,3.91,1.34,1.61,1.28
2.85,2.72,2.58,4.98,5.13,5.22,5.51,5.93,3.91,1.34,1.53,1.28
2.84,2.72,2.58,4.98,5.14,5.22,5.51,5.93,3.91,1.34,1.47,1.28
2.84,2.71,2.57,4.99,5.14,5.22,5.51,5.93,3.92,1.34,1.47,1.29
2.84,2.71,2.57,4.99,5.14,5.22,5.51,5.93,3.92,1.34,1.47,1.29
2.83,2.71,2.57,4.99,5.17,5.22,5.51,5.94,3.92,1.34,1.48,1.29
2.83,2.71,2.57,4.99,5.47,5.22,5.51,5.94,3.92,1.34,1.48,1.29
2.83,2.71,2.57,4.99,5.75,5.22,5.51,5.94,3.92,1.34,1.49,1.29
2.83,2.71,2.57,4.99,5.8,5.22,5.51,5.94,3.92,1.35,1.49,1.29
2.83,2.76,2.57,5.0,5.82,5.22,5.52,5.94,3.92,1.35,1.49,1.29
2.82,2.96,2.57,5.0,5.79,5.23,5.52,5.95,3.92,1.35,1.49,1.29
2.82,3.21,2.57,5.0,5.75,5.23,5.52,5.97,3.92,1.35,1.49,1.29
2.82,3.28,2.57,5.0,5.76,5.23,5.52,5.97,3.92,1.35,1.49,1.29
2.82,3.26,2.57,5.0,5.78,5.23,5.52,5.98,3.92,1.35,1.49,1.29
2.81,3.24,2.56,5.0,5.8,5.23,5.95,5.98,3.92,1.35,1.49,1.29
2.81,3.23,2.56,5.02,5.83,5.23,7.41,5.98,3.92,1.35,1.5,1.29
2.81,3.22,2.56,5.21,5.84,5.23,7.95,5.98,3.92,1.35,1.5,1.29
2.81,3.23,2.56,5.67,5.85,5.23,7.94,5.98,3.92,1.35,1.5,1.29
2.81,3.23,2.56,5.59,5.86,5.23,7.91,5.98,3.92,1.36,1.5,1.29
2.81,3.23,2.58,5.62,5.87,5.23,7.89,5.98,3.92,1.36,1.5,1.29
2.8,3.23,2.68,5.64,5.88,5.23,7.87,5.98,3.92,1.36,1.51,1.3
2.8,3.23,2.93,5.61,5.91,5.23,7.87,5.98,3.93,1.36,1.51,1.3
2.8,3.23,3.13,5.59,5.93,5.23,7.86,5.98,3.93,1.36,1.51,1.3
2.8,3.23,3.12,5.61,5.94,5.28,7.56,5.99,3.93,1.36,1.51,1.3
2.8,3.24,3.11,5.63,5.93,5.62,7.52,5.99,3.93,1.36,1.51,1.3
2.79,3.24,3.09,5.66,5.93,5.89,7.53,5.99,3.93,1.36,1.51,1.3
2.79,3.24,3.08,5.68,5.93,5.94,7.53,5.99,3.93,1.36,1.51,1.3
2.79,3.23,3.08,5.69,5.94,5.94,7.54,5.99,3.93,1.36,1.51,1.3
2.79,3.23,3.08,5.7,5.94,5.91,7.55,5.99,3.93,1.36,1.51,1.3
2.79,3.23,3.08,5.71,5.94,5.88,7.56,5.99,3.93,1.36,1.51,1.3
2.79,3.23,3.08,5.72,5.94,5.89,7.56,5.99,3.93,1.36,1.51,1.3
2.78,3.22,3.09,5.73,5.95,5.9,7.57,5.99,3.93,1.36,1.51,1.3
2.78,3.22,3.09,5.75,5.95,5.92,7.57,5.99,3.93,1.36,1.52,1.3
2.78,3.22,3.09,5.77,5.95,5.95,7.57,5.99,4.14,1.36,1.52,1.3
2.78,3.22,3.08,5.79,5.95,5.96,7.57,5.99,5.44,1.36,1.52,1.3
2.78,3.22,3.08,5.79,5.96,5.97,7.58,6.0,6.34,1.36,1.52,1.3
2.78,3.22,3.08,5.79,5.96,5.98,7.59,6.0,6.37,1.36,1.52,1.3
2.78,3.21,3.09,5.79,5.96,5.99,7.6,6.0,6.32,1.36,1.52,1.3
2.77,3.21,3.09,5.79,5.96,5.99,7.6,6.0,6.3,1.36,1.52,1.3
2.77,3.21,3.09,5.79,5.96,6.02,7.6,6.0,6.29,1.37,1.52,1.3
2.77,3.21,3.09,5.8,5.97,6.04,7.6,6.0,6.29,1.37,1.52,1.3
2.77,3.21,3.09,5.8,5.97,6.06,7.61,6.03,6.17,1.37,1.52,1.3
2.77,3.21,3.09,5.8,5.97,6.05,7.61,6.77,5.92,1.37,1.52,1.3
2.77,3.21,3.08,5.81,5.97,6.05,7.61,8.26,5.82,1.37,1.52,1.3
2.77,3.21,3.08,5.81,5.97,6.05,7.61,8.53,5.84,1.37,1.52,1.3
2.77,3.21,3.08,5.81,5.98,6.05,7.61,8.5,5.86,1.37,1.52,1.3
2.77,3.2,3.08,5.82,5.98,6.05,7.61,8.46,5.89,1.37,1.52,1.3
2.77,3.2,3.08,5.82,5.98,6.05,7.62,8.44,5.89,1.37,1.52,1.3
2.77,3.2,3.08,5.82,5.98,6.06,7.62,8.39,5.89,1.37,1.52,1.3
2.77,3.2,3.08,5.82,5.98,6.06,7.62,8.14,5.89,1.37,1.52,1.3
2.76,3.2,3.08,5.83,5.98,6.06,7.62,7.94,5.9,1.37,1.53,1.3
2.76,3.2,3.08,5.83,5.98,6.06,7.62,7.95,5.9,1.37,1.53,1.3
2.76,3.19,3.07,5.83,5.99,6.07,7.62,7.98,5.9,1.37,1.53,1.3
2.76,3.19,3.07,5.83,5.99,6.07,7.63,8.0,5.9,1.37,1.53,1.3
2.76,3.19,3.07,5.83,5.99,6.07,7.63,8.01,5.9,1.37,1.53,1.31
2.76,3.19,3.07,5.84,5.99,6.07,7.63,8.01,5.91,1.37,1.53,1.31
2.76,3.19,3.07,5.84,5.99,6.07,7.63,8.01,5.91,1.37,1.53,1.31
2.76,3.19,3.07,5.84,5.99,6.08,7.63,8.01,5.91,1.37,1.53,1.31
2.76,3.19,3.07,5.84,6.03,6.08,7.64,8.02,5.91,1.37,1.53,1.31
2.76,3.19,3.07,5.84,6.21,6.08,7.64,8.02,5.91,1.37,1.53,1.31
2.76,3.19,3.07,5.85,6.6,6.08,7.64,8.02,5.91,1.37,1.53,1.31
2.76,3.19,3.07,5.85,6.96,6.08,7.64,8.02,5.91,1.37,1.53,1.31
2.76,3.18,3.07,5.85,7.16,6.08,7.64,8.02,5.92,1.37,1.53,1.31
2.75,3.18,3.07,5.85,7.26,6.08,7.64,8.02,5.92,1.37,1.53,1.31
2.75,3.18,3.07,5.86,7.31,6.08,7.64,8.03,5.92,1.37,1.53,1.31
2.76,3.18,3.06,5.86,7.32,6.09,7.65,8.03,5.92,1.37,1.53,1.31
2.82,3.18,3.06,5.86,7.32,6.09,7.65,8.03,5.92,1.37,1.53,1.32
3.05,3.18,3.06,5.86,7.32,6.09,7.65,8.03,5.92,1.37,1.53,1.53
3.3,3.18,3.06,5.86,7.32,6.09,7.65,8.03,5.92,1.37,1.53,1.82
3.36,3.18,3.06,5.86,7.32,6.09,7.65,8.03,5.93,1.38,1.63,1.85
3.36,3.18,3.06,5.86,7.33,6.09,7.65,8.03,5.93,1.38,1.95,1.83
3.35,3.18,3.06,5.87,7.33,6.1,7.65,8.04,5.93,1.38,2.06,1.82
3.33,3.17,3.06,5.87,7.33,6.1,7.65,8.05,5.94,1.38,2.05,1.82
3.32,3.17,3.06,5.87,7.33,6.1,7.66,8.05,5.95,1.38,2.05,1.82
3.32,3.17,3.06,5.87,7.33,6.1,7.66,8.06,5.95,1.38,2.04,1.77
3.33,3.17,3.06,5.87,7.33,6.1,7.66,8.06,5.95,1.38,2.04,1.71
3.33,3.17,3.06,5.87,7.33,6.1,7.66,8.06,5.95,1.38,1.96,1.71
3.34,3.17,3.05,5.87,7.34,6.1,7.66,8.06,5.95,1.39,1.93,1.71
3.34,3.17,3.05,5.87,7.34,6.1,7.66,8.06,5.95,1.53,1.93,1.72
